ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 3 default,Meta: hwp_product_gtin
,variation,8684457558336-1,Personalized Dogs Doormat Full Printing Qtd-Dnq001,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,45.99,,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/QTD-DNQ001ADS.jpg?v=1694751565,,,8684457558336,,,,,,1,Size,Small (40 X 60 CM),,1,,,,,,,,,,,,
,variation,8684457558336-2,Personalized Dogs Doormat Full Printing Qtd-Dnq001,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,59.99,,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/QTD-DNQ001ADS.jpg?v=1694751565,,,8684457558336,,,,,,2,Size,Medium (60 X 80 CM),,1,,,,,,,,,,,,
,variable,8684465193280,Personalized Pool Bar & Dogs Doormarts Ntt-Dxt001,1,0,visible,,"<p>ABOUT OUR DOORMATS : <br><br>Material: durable heat-resistant non-woven fabric top and neoprene rubber non-slip backing.<br>Indoor or outdoor use. Doormat is widely used for indoor front welcome mat, kitchen rug, floor mat, living room and so on.<br>Dry wet feet, grab dirt, dust, and grime, keeping floors clean and dry.<br>Easy clean. Use a damp cloth or sponge and mild detergent to clean dirt. Machine washing is not recommended.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/Doormats.png?v=1694753023,,,,,,,,,0,Size,"Small (40 X 60 CM),Medium (60 X 80 CM)",0,1,Small (40 X 60 CM),,,,,,,,,,,
,variation,8684465193280-1,Personalized Pool Bar & Dogs Doormarts Ntt-Dxt001,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,44.99,,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/Doormats.png?v=1694753023,,,8684465193280,,,,,,1,Size,Small (40 X 60 CM),,1,,,,,,,,,,,,
,variation,8684465193280-2,Personalized Pool Bar & Dogs Doormarts Ntt-Dxt001,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,54.99,,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/Doormats.png?v=1694753023,,,8684465193280,,,,,,2,Size,Medium (60 X 80 CM),,1,,,,,,,,,,,,
,variable,8684480102720,Personalized Dog Breeds And Name Doormat Full Printing Hqt-Dct10,1,0,visible,,"<p>ABOUT OUR DOORMATS : <br><br>Material: durable heat-resistant non-woven fabric top and neoprene rubber non-slip backing.<br>Indoor or outdoor use. Doormat is widely used for indoor front welcome mat, kitchen rug, floor mat, living room and so on.<br>Dry wet feet, grab dirt, dust, and grime, keeping floors clean and dry.<br>Easy clean. Use a damp cloth or sponge and mild detergent to clean dirt. Machine washing is not recommended.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/ads_6facf766-db6e-4be1-b0ff-23acc19a8001.jpg?v=1694744446,,,,,,,,,0,Size,"Small (40 X 60 CM),Medium (60 X 80 CM)",0,1,Small (40 X 60 CM),,,,,,,,,,,
,variation,8684480102720-1,Personalized Dog Breeds And Name Doormat Full Printing Hqt-Dct10,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,44.99,,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/ads_6facf766-db6e-4be1-b0ff-23acc19a8001.jpg?v=1694744446,,,8684480102720,,,,,,1,Size,Small (40 X 60 CM),,1,,,,,,,,,,,,
,variation,8684480102720-2,Personalized Dog Breeds And Name Doormat Full Printing Hqt-Dct10,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,54.99,,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/ads_6facf766-db6e-4be1-b0ff-23acc19a8001.jpg?v=1694744446,,,8684480102720,,,,,,2,Size,Medium (60 X 80 CM),,1,,,,,,,,,,,,
,variable,8684482167104,Personalized Name And Dog Breeds Doormat Full Printing Hqt-Dmq005,1,0,visible,,"<p>ABOUT OUR DOORMATS : <br><br>Material: durable heat-resistant non-woven fabric top and neoprene rubber non-slip backing.<br>Indoor or outdoor use. Doormat is widely used for indoor front welcome mat, kitchen rug, floor mat, living room and so on.<br>Dry wet feet, grab dirt, dust, and grime, keeping floors clean and dry.<br>Easy clean. Use a damp cloth or sponge and mild detergent to clean dirt. Machine washing is not recommended.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/hqt-dmq005-ads.jpg?v=1697170214,,,,,,,,,0,Size,"Small (40 X 60 CM),Medium (60 X 80 CM)",0,1,Small (40 X 60 CM),,,,,,,,,,,
,variation,8684482167104-1,Personalized Name And Dog Breeds Doormat Full Printing Hqt-Dmq005,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,29.99,,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/hqt-dmq005-ads.jpg?v=1697170214,,,8684482167104,,,,,,1,Size,Small (40 X 60 CM),,1,,,,,,,,,,,,
,variation,8684482167104-2,Personalized Name And Dog Breeds Doormat Full Printing Hqt-Dmq005,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,39.99,,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/hqt-dmq005-ads.jpg?v=1697170214,,,8684482167104,,,,,,2,Size,Medium (60 X 80 CM),,1,,,,,,,,,,,,
,variable,8684486820160,A Grumpy Old Man & His Wander Woman Doormat Full Printing Nla-Dvn001,1,0,visible,,"<p>ABOUT OUR DOORMATS : <br><br>Material: durable heat-resistant non-woven fabric top and neoprene rubber non-slip backing.<br>Indoor or outdoor use. Doormat is widely used for indoor front welcome mat, kitchen rug, floor mat, living room and so on.<br>Dry wet feet, grab dirt, dust, and grime, keeping floors clean and dry.<br>Easy clean. Use a damp cloth or sponge and mild detergent to clean dirt. Machine washing is not recommended.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/nla-dvn001-ads.jpg?v=1697173867,,,,,,,,,0,Size,"Small (40 X 60 CM),Medium (60 X 80 CM)",0,1,Small (40 X 60 CM),,,,,,,,,,,
,variation,8684486820160-1,A Grumpy Old Man & His Wander Woman Doormat Full Printing Nla-Dvn001,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,29.99,,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/nla-dvn001-ads.jpg?v=1697173867,,,8684486820160,,,,,,1,Size,Small (40 X 60 CM),,1,,,,,,,,,,,,
,variation,8684486820160-2,A Grumpy Old Man & His Wander Woman Doormat Full Printing Nla-Dvn001,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,39.99,,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/nla-dvn001-ads.jpg?v=1697173867,,,8684486820160,,,,,,2,Size,Medium (60 X 80 CM),,1,,,,,,,,,,,,
,variable,8684533580096,Customized Text And Dogs Keep Door Closed Doormarts Ntt-Dtp001,1,0,visible,,"<p>ABOUT OUR DOORMATS : <br><br>Material: durable heat-resistant non-woven fabric top and neoprene rubber non-slip backing.<br>Indoor or outdoor use. Doormat is widely used for indoor front welcome mat, kitchen rug, floor mat, living room and so on.<br>Dry wet feet, grab dirt, dust, and grime, keeping floors clean and dry.<br>Easy clean. Use a damp cloth or sponge and mild detergent to clean dirt. Machine washing is not recommended.</p>",,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/NTT-DTP001-ads_30ee71f3-b579-4253-9045-c271041d281a.jpg?v=1697170940,,,,,,,,,0,Size,"Small (40 X 60 CM),Medium (60 X 80 CM)",0,1,Small (40 X 60 CM),,,,,,,,,,,
,variation,8684533580096-1,Customized Text And Dogs Keep Door Closed Doormarts Ntt-Dtp001,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,44.99,,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/NTT-DTP001-ads_30ee71f3-b579-4253-9045-c271041d281a.jpg?v=1697170940,,,8684533580096,,,,,,1,Size,Small (40 X 60 CM),,1,,,,,,,,,,,,
,variation,8684533580096-2,Customized Text And Dogs Keep Door Closed Doormarts Ntt-Dtp001,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,54.99,,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/NTT-DTP001-ads_30ee71f3-b579-4253-9045-c271041d281a.jpg?v=1697170940,,,8684533580096,,,,,,2,Size,Medium (60 X 80 CM),,1,,,,,,,,,,,,
