ID,Type,SKU,Name,Published,Is featured?,Visibility in catalog,Short description,Description,Date sale price starts,Date sale price ends,Tax status,Tax class,In stock?,Stock,Low stock amount,Backorders allowed?,Sold individually?,Weight (kg),Length (cm),Width (cm),Height (cm),Allow customer reviews?,Purchase note,Sale price,Regular price,Categories,Tags,Shipping class,Images,Download limit,Download expiry days,Parent,Grouped products,Upsells,Cross-sells,External URL,Button text,Position,Attribute 1 name,Attribute 1 value(s),Attribute 1 visible,Attribute 1 global,Attribute 1 default,Attribute 2 name,Attribute 2 value(s),Attribute 2 visible,Attribute 2 global,Attribute 2 default,Attribute 3 name,Attribute 3 value(s),Attribute 3 visible,Attribute 3 global,Attribute 3 default,Meta: hwp_product_gtin
,variation,8684824232256-1,"Personalized You Are My Queen, Love Your Grumpy Pillow Ntk21dec21vn2",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,24.99,,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/A-SN-2021-5H33-1640227187620.jpg?v=1702359862,,,8684824232256,,,,,,1,Size,12x12in,,1,,,,,,,,,,,,
,variation,8684824232256-2,"Personalized You Are My Queen, Love Your Grumpy Pillow Ntk21dec21vn2",1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,29.99,,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/A-SN-2021-5H33-1640227187620.jpg?v=1702359862,,,8684824232256,,,,,,2,Size,18x18in,,1,,,,,,,,,,,,
,variable,8684823478592,Personalized Gift For Book Lovers Just One More Chapter Canvas Pillow DHL21DEC21VA1,1,0,visible,,"<p style=""margin-left:0px;"">Add your personalized touch to your bedroom or living room! The canvas pillow features a removable canvas case with zipper enclosure. Colorfast dyed fabric of your image yields unrivaled durability and color vibrancy.</p><p style=""margin-left:0px;"">Specifications:</p><ul>
<li>Colorfast for safe washing.</li>
<li>White-colored backside.</li>
<li>100% polyester filling.</li>
</ul><p style=""margin-left:0px;"">Care:</p><ul>
<li>Use a damp cloth when light cleaning is needed.</li>
<li>Machine or hand wash cover in cold water for stronger cleaning.</li>
</ul>",,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/A-SN-2021-DQOQ-1640072834406.jpg?v=1702355590,,,,,,,,,0,Size,"12x12in,18x18in",0,1,12x12in,,,,,,,,,,,
,variation,8684823478592-1,Personalized Gift For Book Lovers Just One More Chapter Canvas Pillow DHL21DEC21VA1,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,24.99,,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/A-SN-2021-DQOQ-1640072834406.jpg?v=1702355590,,,8684823478592,,,,,,1,Size,12x12in,,1,,,,,,,,,,,,
,variation,8684823478592-2,Personalized Gift For Book Lovers Just One More Chapter Canvas Pillow DHL21DEC21VA1,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,29.99,,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/A-SN-2021-DQOQ-1640072834406.jpg?v=1702355590,,,8684823478592,,,,,,2,Size,18x18in,,1,,,,,,,,,,,,
,variable,8684805914944,I Love Being A Grandma Personalized Pillow NLA04DEC21NY1,1,0,visible,,"<p style=""margin-left:0px;"">Add your personalized touch to your bedroom or living room! The canvas pillow features a removable canvas case with zipper enclosure. Colorfast dyed fabric of your image yields unrivaled durability and color vibrancy.</p><p style=""margin-left:0px;"">Specifications:</p><ul>
<li>Colorfast for safe washing.</li>
<li>White-colored backside.</li>
<li>100% polyester filling.</li>
</ul><p style=""margin-left:0px;"">Care:</p><ul>
<li>Use a damp cloth when light cleaning is needed.</li>
<li>Machine or hand wash cover in cold water for stronger cleaning.</li>
</ul>",,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/A-SN-2021-FJW9-1638612549135.jpg?v=1702356057,,,,,,,,,0,Size,"12x12in,18x18in",0,1,12x12in,,,,,,,,,,,
,variation,8684805914944-1,I Love Being A Grandma Personalized Pillow NLA04DEC21NY1,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,24.99,,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/A-SN-2021-FJW9-1638612549135.jpg?v=1702356057,,,8684805914944,,,,,,1,Size,12x12in,,1,,,,,,,,,,,,
,variation,8684805914944-2,I Love Being A Grandma Personalized Pillow NLA04DEC21NY1,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,29.99,,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/A-SN-2021-FJW9-1638612549135.jpg?v=1702356057,,,8684805914944,,,,,,2,Size,18x18in,,1,,,,,,,,,,,,
,variable,8684805128512,Personalized Memorial Gift A Silent Wish That You Were Here Canvas Pillow DHL04DEC21TT2,1,0,visible,,"<p style=""margin-left:0px;"">Add your personalized touch to your bedroom or living room! The canvas pillow features a removable canvas case with zipper enclosure. Colorfast dyed fabric of your image yields unrivaled durability and color vibrancy.</p><p style=""margin-left:0px;"">Specifications:</p><ul>
<li>Colorfast for safe washing.</li>
<li>White-colored backside.</li>
<li>100% polyester filling.</li>
</ul><p style=""margin-left:0px;"">Care:</p><ul>
<li>Use a damp cloth when light cleaning is needed.</li>
<li>Machine or hand wash cover in cold water for stronger cleaning.</li>
</ul>",,,taxable,,1,,,0,0,,,,,1,,,,Uncategorized,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/A-SN-2021-G1VG-1638756255122.jpg?v=1699772589,,,,,,,,,0,Size,"12x12in,18x18in",0,1,12x12in,,,,,,,,,,,
,variation,8684805128512-1,Personalized Memorial Gift A Silent Wish That You Were Here Canvas Pillow DHL04DEC21TT2,1,0,visible,,,,,taxable,parent,1,,,,0,,,,,0,,,24.99,,,,https://cdn.shopify.com/s/files/1/0831/0528/4416/files/A-SN-2021-G1VG-1638756255122.jpg?v=1699772589,,,8684805128512,,,,,,1,Size,12x12in,,1,,,,,,,,,,,,
